first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose
13/06/2021,19/06/2021,55-59,נקבה,4287,7,0,122,150,,0
13/06/2021,19/06/2021,60-64,לא ידוע,42,0,0,7,7,,0
13/06/2021,19/06/2021,60-64,זכר,3376,7,0,94,108,,0
13/06/2021,19/06/2021,60-64,נקבה,4375,7,0,125,113,,0
13/06/2021,19/06/2021,65-69,נקבה,3529,7,0,107,115,,0
13/06/2021,19/06/2021,65-69,זכר,2966,7,0,63,61,,0
13/06/2021,19/06/2021,65-69,לא ידוע,21,0,0,,7,,0
13/06/2021,19/06/2021,70-74,לא ידוע,24,0,0,7,7,,0
13/06/2021,19/06/2021,70-74,זכר,2195,7,0,44,58,,0
13/06/2021,19/06/2021,70-74,נקבה,2554,0,0,64,90,,0
13/06/2021,19/06/2021,75-79,זכר,975,0,0,20,39,,0
13/06/2021,19/06/2021,75-79,נקבה,1007,0,0,36,48,,0
13/06/2021,19/06/2021,75-79,לא ידוע,7,0,0,,7,,0
13/06/2021,19/06/2021,80+,זכר,911,0,0,27,41,,0
13/06/2021,19/06/2021,80+,נקבה,1619,7,7,73,102,,0
13/06/2021,19/06/2021,80+,לא ידוע,7,0,0,,,,
20/06/2021,26/06/2021,0-19,זכר,24783,313,0,19627,625,,0
20/06/2021,26/06/2021,0-19,לא ידוע,1003,7,0,335,7,,0
20/06/2021,26/06/2021,0-19,נקבה,25239,285,0,17850,621,,0
20/06/2021,26/06/2021,20-24,זכר,6370,7,0,840,471,,0
20/06/2021,26/06/2021,20-24,לא ידוע,199,0,0,15,7,,0
20/06/2021,26/06/2021,20-24,נקבה,7092,16,0,710,357,,0
20/06/2021,26/06/2021,25-29,זכר,6859,19,0,794,477,,0
20/06/2021,26/06/2021,25-29,נקבה,7132,20,0,802,362,,0
20/06/2021,26/06/2021,25-29,לא ידוע,221,0,0,7,7,,0
20/06/2021,26/06/2021,30-34,זכר,7453,7,0,673,411,,0
20/06/2021,26/06/2021,30-34,נקבה,7370,15,0,685,398,,0
20/06/2021,26/06/2021,30-34,לא ידוע,254,0,0,7,19,,0
20/06/2021,26/06/2021,35-39,זכר,6946,7,0,606,393,,0
20/06/2021,26/06/2021,35-39,לא ידוע,208,0,0,7,7,,0
20/06/2021,26/06/2021,35-39,נקבה,7209,7,0,620,276,,0
20/06/2021,26/06/2021,40-44,לא ידוע,201,0,0,7,7,,0
20/06/2021,26/06/2021,40-44,נקבה,7771,26,0,464,269,,0
20/06/2021,26/06/2021,40-44,זכר,7227,22,0,474,279,,0
20/06/2021,26/06/2021,45-49,לא ידוע,169,0,0,7,7,,0
20/06/2021,26/06/2021,45-49,נקבה,8607,40,0,447,222,,0
20/06/2021,26/06/2021,45-49,זכר,7610,27,0,354,227,,0
20/06/2021,26/06/2021,50-54,זכר,6535,28,0,303,150,,0
20/06/2021,26/06/2021,50-54,נקבה,7280,18,0,332,203,,0
20/06/2021,26/06/2021,50-54,לא ידוע,158,0,0,7,7,,0
20/06/2021,26/06/2021,55-59,זכר,5233,20,0,241,125,,0
20/06/2021,26/06/2021,55-59,לא ידוע,142,0,0,7,7,,0
20/06/2021,26/06/2021,55-59,נקבה,6254,17,0,252,146,,0
20/06/2021,26/06/2021,60-64,לא ידוע,144,0,0,7,7,,0
20/06/2021,26/06/2021,60-64,זכר,4543,22,0,149,82,,0
20/06/2021,26/06/2021,60-64,נקבה,5906,29,0,202,131,,0
20/06/2021,26/06/2021,65-69,נקבה,4606,7,0,115,94,,0
20/06/2021,26/06/2021,65-69,זכר,3895,19,0,88,82,,0
20/06/2021,26/06/2021,65-69,לא ידוע,87,0,0,7,7,,0
20/06/2021,26/06/2021,70-74,לא ידוע,86,0,0,,7,,0
20/06/2021,26/06/2021,70-74,זכר,2960,16,0,75,69,,0
20/06/2021,26/06/2021,70-74,נקבה,3307,15,0,101,98,,0
20/06/2021,26/06/2021,75-79,זכר,1350,7,0,35,33,,0
20/06/2021,26/06/2021,75-79,נקבה,1506,7,0,63,41,,0
20/06/2021,26/06/2021,75-79,לא ידוע,19,0,0,,,,
20/06/2021,26/06/2021,80+,זכר,1272,7,7,61,36,,0
20/06/2021,26/06/2021,80+,נקבה,2370,7,0,102,75,,0
20/06/2021,26/06/2021,80+,לא ידוע,30,0,0,,7,,0
27/06/2021,03/07/2021,0-19,זכר,43316,462,0,37320,6502,,0
27/06/2021,03/07/2021,0-19,לא ידוע,1455,7,0,899,40,,0
27/06/2021,03/07/2021,0-19,נקבה,41733,516,0,35165,6713,,0
27/06/2021,03/07/2021,20-24,זכר,7416,31,0,1288,428,,0
27/06/2021,03/07/2021,20-24,לא ידוע,238,7,0,16,7,,0
27/06/2021,03/07/2021,20-24,נקבה,8865,40,0,1443,388,,0
27/06/2021,03/07/2021,25-29,זכר,7478,32,0,1285,488,,0
27/06/2021,03/07/2021,25-29,נקבה,9218,25,0,1354,404,,0
27/06/2021,03/07/2021,25-29,לא ידוע,229,7,0,7,7,,0
27/06/2021,03/07/2021,30-34,זכר,8711,25,0,1106,435,,0
27/06/2021,03/07/2021,30-34,נקבה,10058,38,0,1262,396,,0
27/06/2021,03/07/2021,30-34,לא ידוע,246,7,0,7,19,,0
27/06/2021,03/07/2021,35-39,זכר,8675,38,0,939,359,,0
27/06/2021,03/07/2021,35-39,לא ידוע,231,0,0,7,7,,0
27/06/2021,03/07/2021,35-39,נקבה,10046,72,0,1166,311,,0
27/06/2021,03/07/2021,40-44,לא ידוע,180,7,0,7,7,,0
27/06/2021,03/07/2021,40-44,נקבה,10583,72,0,934,246,,0
27/06/2021,03/07/2021,40-44,זכר,8894,43,0,792,292,,0
27/06/2021,03/07/2021,45-49,לא ידוע,186,0,0,7,7,,0
27/06/2021,03/07/2021,45-49,נקבה,10777,68,0,782,240,,0
27/06/2021,03/07/2021,45-49,זכר,9085,34,0,673,294,,0
27/06/2021,03/07/2021,50-54,זכר,7575,29,0,524,217,,0
27/06/2021,03/07/2021,50-54,נקבה,9240,37,0,646,196,,0
27/06/2021,03/07/2021,50-54,לא ידוע,189,0,0,7,7,,0
27/06/2021,03/07/2021,55-59,זכר,6186,42,0,380,205,,0
27/06/2021,03/07/2021,55-59,לא ידוע,144,0,0,7,7,,0
27/06/2021,03/07/2021,55-59,נקבה,8169,42,0,501,170,,0
27/06/2021,03/07/2021,60-64,לא ידוע,155,7,0,7,7,,0
27/06/2021,03/07/2021,60-64,זכר,5584,41,0,284,144,,0
27/06/2021,03/07/2021,60-64,נקבה,7676,49,0,333,129,,0
27/06/2021,03/07/2021,65-69,נקבה,6102,32,0,288,126,,0
27/06/2021,03/07/2021,65-69,זכר,4941,30,0,208,107,,0
27/06/2021,03/07/2021,65-69,לא ידוע,99,0,0,7,7,,0
27/06/2021,03/07/2021,70-74,לא ידוע,127,0,0,,7,,0
27/06/2021,03/07/2021,70-74,זכר,3933,29,0,157,77,,0
27/06/2021,03/07/2021,70-74,נקבה,4707,38,0,183,107,,0
27/06/2021,03/07/2021,75-79,זכר,1910,7,0,57,53,,0
27/06/2021,03/07/2021,75-79,נקבה,2450,15,0,100,51,,0
27/06/2021,03/07/2021,75-79,לא ידוע,63,7,0,7,,,0
27/06/2021,03/07/2021,80+,זכר,2898,7,0,104,50,,0
27/06/2021,03/07/2021,80+,נקבה,6568,15,0,217,95,,0
27/06/2021,03/07/2021,80+,לא ידוע,62,0,0,,,,
04/07/2021,10/07/2021,0-19,זכר,55048,694,0,40559,5127,,0
04/07/2021,10/07/2021,0-19,לא ידוע,1550,7,0,2167,52,,0
04/07/2021,10/07/2021,0-19,נקבה,55500,724,0,36745,5265,,0
04/07/2021,10/07/2021,20-24,זכר,8568,77,0,1836,466,,0
04/07/2021,10/07/2021,20-24,לא ידוע,238,7,0,22,15,,0
04/07/2021,10/07/2021,20-24,נקבה,10596,72,0,1923,432,,0
04/07/2021,10/07/2021,25-29,זכר,8826,61,0,1575,442,,0
04/07/2021,10/07/2021,25-29,נקבה,11102,69,0,1696,399,,0
04/07/2021,10/07/2021,25-29,לא ידוע,283,7,0,19,15,,0
04/07/2021,10/07/2021,30-34,זכר,10506,69,0,1253,475,,0
04/07/2021,10/07/2021,30-34,נקבה,12393,61,0,1592,420,,0
04/07/2021,10/07/2021,30-34,לא ידוע,354,7,0,7,7,,0
04/07/2021,10/07/2021,35-39,זכר,10817,83,0,1147,378,,0
04/07/2021,10/07/2021,35-39,לא ידוע,310,7,0,7,7,,0
04/07/2021,10/07/2021,35-39,נקבה,13083,114,0,1444,379,,0
04/07/2021,10/07/2021,40-44,לא ידוע,256,7,0,7,7,,0
04/07/2021,10/07/2021,40-44,נקבה,13501,114,0,1272,315,,0
04/07/2021,10/07/2021,40-44,זכר,10823,94,0,946,308,,0
04/07/2021,10/07/2021,45-49,לא ידוע,220,0,0,7,7,,0
04/07/2021,10/07/2021,45-49,נקבה,13248,118,0,1142,312,,0
04/07/2021,10/07/2021,45-49,זכר,10701,94,7,829,301,,0
04/07/2021,10/07/2021,50-54,זכר,8420,69,0,649,209,,0
04/07/2021,10/07/2021,50-54,נקבה,11212,80,0,826,219,,0
04/07/2021,10/07/2021,50-54,לא ידוע,219,7,0,7,7,,0
04/07/2021,10/07/2021,55-59,זכר,6752,48,0,492,154,,0
04/07/2021,10/07/2021,55-59,לא ידוע,187,7,0,7,7,,0
04/07/2021,10/07/2021,55-59,נקבה,9679,72,0,606,162,,0
04/07/2021,10/07/2021,60-64,לא ידוע,146,7,0,7,,,0
04/07/2021,10/07/2021,60-64,זכר,6144,62,0,333,155,,0
04/07/2021,10/07/2021,60-64,נקבה,9020,55,0,489,146,,0
04/07/2021,10/07/2021,65-69,נקבה,7556,65,7,383,161,,0
04/07/2021,10/07/2021,65-69,זכר,5362,60,0,255,105,,0
04/07/2021,10/07/2021,65-69,לא ידוע,132,0,0,,7,,0
04/07/2021,10/07/2021,70-74,לא ידוע,140,7,0,,7,,0
04/07/2021,10/07/2021,70-74,זכר,4698,50,0,196,79,,0
04/07/2021,10/07/2021,70-74,נקבה,6245,57,7,280,96,,0
04/07/2021,10/07/2021,75-79,זכר,2378,24,0,94,47,,0
04/07/2021,10/07/2021,75-79,נקבה,3358,23,0,188,49,,0
04/07/2021,10/07/2021,75-79,לא ידוע,74,7,0,,7,,0
04/07/2021,10/07/2021,80+,זכר,3932,25,7,131,58,,0
04/07/2021,10/07/2021,80+,נקבה,9160,37,7,336,114,,0
04/07/2021,10/07/2021,80+,לא ידוע,59,0,0,7,,,0
11/07/2021,17/07/2021,0-19,זכר,65394,1106,0,3687,15737,,0
11/07/2021,17/07/2021,0-19,לא ידוע,1862,19,0,31,128,,0
11/07/2021,17/07/2021,0-19,נקבה,63367,988,0,3606,14364,,0
11/07/2021,17/07/2021,20-24,זכר,11271,155,0,659,536,,0
11/07/2021,17/07/2021,20-24,לא ידוע,296,7,0,7,19,,0
11/07/2021,17/07/2021,20-24,נקבה,13062,153,0,775,370,,0
11/07/2021,17/07/2021,25-29,זכר,10635,129,0,535,476,,0
11/07/2021,17/07/2021,25-29,נקבה,13321,146,0,586,418,,0
11/07/2021,17/07/2021,25-29,לא ידוע,339,7,0,7,7,,0
11/07/2021,17/07/2021,30-34,זכר,11904,127,0,390,350,,0
11/07/2021,17/07/2021,30-34,נקבה,14622,145,7,459,381,,0
11/07/2021,17/07/2021,30-34,לא ידוע,375,7,0,7,7,,0
11/07/2021,17/07/2021,35-39,זכר,12184,148,0,351,373,,0
11/07/2021,17/07/2021,35-39,לא ידוע,338,7,0,7,7,,0
11/07/2021,17/07/2021,35-39,נקבה,15169,205,0,421,362,,0
11/07/2021,17/07/2021,40-44,לא ידוע,289,7,0,7,7,,0
11/07/2021,17/07/2021,40-44,נקבה,15490,212,0,339,287,,0
11/07/2021,17/07/2021,40-44,זכר,12242,153,0,266,272,,0
11/07/2021,17/07/2021,45-49,לא ידוע,261,7,0,7,7,,0
11/07/2021,17/07/2021,45-49,נקבה,15286,179,0,272,239,,0
11/07/2021,17/07/2021,45-49,זכר,11815,142,0,264,234,,0
11/07/2021,17/07/2021,50-54,זכר,9621,92,0,166,165,,0
11/07/2021,17/07/2021,50-54,נקבה,13058,114,0,213,168,,0
11/07/2021,17/07/2021,50-54,לא ידוע,253,7,0,7,7,,0
11/07/2021,17/07/2021,55-59,זכר,7771,100,0,153,130,,0
11/07/2021,17/07/2021,55-59,לא ידוע,193,7,0,7,7,,0
11/07/2021,17/07/2021,55-59,נקבה,11482,116,0,169,132,,0
11/07/2021,17/07/2021,60-64,לא ידוע,180,0,0,7,7,,0
11/07/2021,17/07/2021,60-64,זכר,7050,90,0,101,100,,0
11/07/2021,17/07/2021,60-64,נקבה,10538,122,0,127,110,,0
11/07/2021,17/07/2021,65-69,נקבה,8564,89,0,78,92,,0
11/07/2021,17/07/2021,65-69,זכר,6219,98,7,73,63,,0
11/07/2021,17/07/2021,65-69,לא ידוע,129,0,0,,7,,0
11/07/2021,17/07/2021,70-74,לא ידוע,144,0,0,,7,,0
11/07/2021,17/07/2021,70-74,זכר,5276,73,0,47,55,,0
11/07/2021,17/07/2021,70-74,נקבה,7272,82,0,67,83,,0
11/07/2021,17/07/2021,75-79,זכר,2849,52,7,17,30,,0
11/07/2021,17/07/2021,75-79,נקבה,3902,44,7,33,47,,0
11/07/2021,17/07/2021,75-79,לא ידוע,84,0,0,,7,,0
11/07/2021,17/07/2021,80+,זכר,4655,41,7,41,53,,0
11/07/2021,17/07/2021,80+,נקבה,9381,52,7,68,71,,0
11/07/2021,17/07/2021,80+,לא ידוע,109,7,0,,7,,0
18/07/2021,24/07/2021,0-19,זכר,107413,1850,0,4773,30996,,0
18/07/2021,24/07/2021,0-19,לא ידוע,2222,31,0,141,810,,0
18/07/2021,24/07/2021,0-19,נקבה,101208,1640,0,4366,29037,,0
18/07/2021,24/07/2021,20-24,זכר,13912,233,0,606,446,,0
18/07/2021,24/07/2021,20-24,לא ידוע,401,7,0,7,7,,0
18/07/2021,24/07/2021,20-24,נקבה,17572,245,0,588,459,,0
18/07/2021,24/07/2021,25-29,זכר,14127,226,0,531,512,,0
18/07/2021,24/07/2021,25-29,נקבה,18330,267,0,495,445,,0
18/07/2021,24/07/2021,25-29,לא ידוע,358,7,0,7,7,,0
18/07/2021,24/07/2021,30-34,זכר,15499,256,0,447,445,,0
18/07/2021,24/07/2021,30-34,נקבה,19147,292,0,461,551,,0
18/07/2021,24/07/2021,30-34,לא ידוע,409,7,0,7,7,,0
18/07/2021,24/07/2021,35-39,זכר,15513,264,0,316,376,,0
18/07/2021,24/07/2021,35-39,לא ידוע,357,7,0,7,7,,0
18/07/2021,24/07/2021,35-39,נקבה,19723,356,0,403,492,,0
18/07/2021,24/07/2021,40-44,לא ידוע,371,7,0,7,7,,0
18/07/2021,24/07/2021,40-44,נקבה,19799,323,0,317,347,,0
18/07/2021,24/07/2021,40-44,זכר,15121,269,0,280,299,,0
18/07/2021,24/07/2021,45-49,לא ידוע,355,7,0,7,7,,0
18/07/2021,24/07/2021,45-49,נקבה,18831,260,0,281,299,,0
18/07/2021,24/07/2021,45-49,זכר,14311,251,0,253,257,,0
18/07/2021,24/07/2021,50-54,זכר,11044,166,0,179,213,,0
18/07/2021,24/07/2021,50-54,נקבה,15545,191,0,227,243,,0
18/07/2021,24/07/2021,50-54,לא ידוע,366,7,0,7,7,,0
18/07/2021,24/07/2021,55-59,זכר,8960,156,0,132,170,,0
18/07/2021,24/07/2021,55-59,לא ידוע,245,7,0,7,7,,0
18/07/2021,24/07/2021,55-59,נקבה,13116,176,0,141,174,,0
18/07/2021,24/07/2021,60-64,לא ידוע,223,7,0,7,7,,0
18/07/2021,24/07/2021,60-64,זכר,7994,143,0,103,120,,0
18/07/2021,24/07/2021,60-64,נקבה,12124,169,0,114,138,,0
18/07/2021,24/07/2021,65-69,נקבה,9967,162,0,83,137,,0
18/07/2021,24/07/2021,65-69,זכר,7367,167,7,80,91,,0
18/07/2021,24/07/2021,65-69,לא ידוע,189,0,0,,7,,0
18/07/2021,24/07/2021,70-74,לא ידוע,159,7,0,,7,,0
18/07/2021,24/07/2021,70-74,זכר,5904,119,7,54,81,,0
18/07/2021,24/07/2021,70-74,נקבה,8167,121,7,77,110,,0
18/07/2021,24/07/2021,75-79,זכר,3267,60,7,39,42,,0
18/07/2021,24/07/2021,75-79,נקבה,4373,68,7,36,64,,0
18/07/2021,24/07/2021,75-79,לא ידוע,79,0,0,,,,0
18/07/2021,24/07/2021,80+,זכר,5131,94,7,37,73,,0
18/07/2021,24/07/2021,80+,נקבה,11073,108,7,102,172,,0
18/07/2021,24/07/2021,80+,לא ידוע,97,7,0,,,,
25/07/2021,31/07/2021,0-19,זכר,132096,3062,0,9207,36735,,0
25/07/2021,31/07/2021,0-19,לא ידוע,2666,51,0,503,1823,,0
25/07/2021,31/07/2021,0-19,נקבה,122338,2584,0,8110,34061,,0
25/07/2021,31/07/2021,20-24,זכר,18383,391,0,914,832,,0
25/07/2021,31/07/2021,20-24,לא ידוע,442,7,0,7,15,,0
25/07/2021,31/07/2021,20-24,נקבה,23623,460,0,854,702,,0
25/07/2021,31/07/2021,25-29,זכר,18041,392,0,796,753,,0
25/07/2021,31/07/2021,25-29,נקבה,23615,482,0,761,819,,0
25/07/2021,31/07/2021,25-29,לא ידוע,347,7,0,17,19,,0
25/07/2021,31/07/2021,30-34,זכר,19549,400,0,583,639,,0
25/07/2021,31/07/2021,30-34,נקבה,24680,537,0,739,889,,0
25/07/2021,31/07/2021,30-34,לא ידוע,399,7,0,7,7,,0
25/07/2021,31/07/2021,35-39,זכר,19410,479,7,514,606,,0
25/07/2021,31/07/2021,35-39,לא ידוע,414,7,0,7,7,,0
25/07/2021,31/07/2021,35-39,נקבה,24637,608,0,666,746,,0
25/07/2021,31/07/2021,40-44,לא ידוע,395,7,0,7,7,,0
25/07/2021,31/07/2021,40-44,נקבה,23650,530,0,558,522,,0
25/07/2021,31/07/2021,40-44,זכר,18336,416,0,411,464,,0
25/07/2021,31/07/2021,45-49,לא ידוע,427,7,0,7,7,,0
25/07/2021,31/07/2021,45-49,נקבה,22279,456,0,438,432,,0
25/07/2021,31/07/2021,45-49,זכר,16844,396,0,338,381,,0
25/07/2021,31/07/2021,50-54,זכר,13278,304,0,277,290,,0
25/07/2021,31/07/2021,50-54,נקבה,18657,375,0,308,374,,0
25/07/2021,31/07/2021,50-54,לא ידוע,345,7,0,7,7,,0
25/07/2021,31/07/2021,55-59,זכר,10512,222,0,216,237,,0
25/07/2021,31/07/2021,55-59,לא ידוע,266,7,0,7,7,,0
25/07/2021,31/07/2021,55-59,נקבה,15687,302,0,246,264,,0
25/07/2021,31/07/2021,60-64,לא ידוע,220,7,0,7,7,7,0
25/07/2021,31/07/2021,60-64,זכר,9256,289,7,148,169,1278,0
25/07/2021,31/07/2021,60-64,נקבה,14194,314,0,167,244,920,0
25/07/2021,31/07/2021,65-69,נקבה,11282,269,7,152,235,1127,0
25/07/2021,31/07/2021,65-69,זכר,8209,252,0,111,167,1510,0
25/07/2021,31/07/2021,65-69,לא ידוע,161,7,0,7,7,,0
25/07/2021,31/07/2021,70-74,לא ידוע,154,0,0,7,7,,0
25/07/2021,31/07/2021,70-74,זכר,6824,217,7,70,111,1452,0
25/07/2021,31/07/2021,70-74,נקבה,9343,235,7,109,203,1134,0
25/07/2021,31/07/2021,75-79,זכר,3714,130,7,63,62,841,0
25/07/2021,31/07/2021,75-79,נקבה,5006,136,0,70,117,616,0
25/07/2021,31/07/2021,75-79,לא ידוע,98,7,0,,7,,0
25/07/2021,31/07/2021,80+,זכר,5990,175,7,61,97,700,0
25/07/2021,31/07/2021,80+,נקבה,13104,242,7,154,249,543,0
25/07/2021,31/07/2021,80+,לא ידוע,93,7,0,,7,7,0
01/08/2021,07/08/2021,0-19,זכר,129639,4677,0,7526,6551,,0
01/08/2021,07/08/2021,0-19,לא ידוע,2911,67,0,207,292,,0
01/08/2021,07/08/2021,0-19,נקבה,121174,4363,0,6463,5958,,0
01/08/2021,07/08/2021,20-24,זכר,21893,652,0,588,452,,0
01/08/2021,07/08/2021,20-24,לא ידוע,540,19,0,7,7,,0
01/08/2021,07/08/2021,20-24,נקבה,28906,846,0,583,394,,0
01/08/2021,07/08/2021,25-29,זכר,20550,658,0,510,420,,0
01/08/2021,07/08/2021,25-29,נקבה,27950,823,0,445,348,,0
01/08/2021,07/08/2021,25-29,לא ידוע,363,7,0,7,15,,0
01/08/2021,07/08/2021,30-34,זכר,21559,606,0,371,327,,0
01/08/2021,07/08/2021,30-34,נקבה,28634,848,0,443,346,,0
01/08/2021,07/08/2021,30-34,לא ידוע,430,7,0,7,7,,0
01/08/2021,07/08/2021,35-39,זכר,21662,679,0,332,270,,0
01/08/2021,07/08/2021,35-39,לא ידוע,376,7,0,7,7,,0
01/08/2021,07/08/2021,35-39,נקבה,28306,907,0,383,274,,0
01/08/2021,07/08/2021,40-44,לא ידוע,393,7,0,7,7,,0
01/08/2021,07/08/2021,40-44,נקבה,27642,899,0,332,207,,0
01/08/2021,07/08/2021,40-44,זכר,20561,697,0,241,187,,0
01/08/2021,07/08/2021,45-49,לא ידוע,358,7,0,7,7,,0
01/08/2021,07/08/2021,45-49,נקבה,25580,704,0,254,193,,0
01/08/2021,07/08/2021,45-49,זכר,19186,665,0,218,154,,0
01/08/2021,07/08/2021,50-54,זכר,15135,487,7,172,154,,0
01/08/2021,07/08/2021,50-54,נקבה,21135,560,0,198,138,,0
01/08/2021,07/08/2021,50-54,לא ידוע,341,7,0,7,7,,0
01/08/2021,07/08/2021,55-59,זכר,11767,416,7,139,130,,0
01/08/2021,07/08/2021,55-59,לא ידוע,255,7,0,7,7,,0
01/08/2021,07/08/2021,55-59,נקבה,17936,531,7,163,120,,0
01/08/2021,07/08/2021,60-64,לא ידוע,220,7,0,7,7,54,0
01/08/2021,07/08/2021,60-64,זכר,10665,385,7,140,276,36744,0
01/08/2021,07/08/2021,60-64,נקבה,16211,459,0,159,223,33269,0
01/08/2021,07/08/2021,65-69,נקבה,12777,391,7,141,216,45096,0
01/08/2021,07/08/2021,65-69,זכר,9262,381,7,109,277,47628,0
01/08/2021,07/08/2021,65-69,לא ידוע,212,7,0,7,7,63,0
01/08/2021,07/08/2021,70-74,לא ידוע,159,7,0,7,,70,0
01/08/2021,07/08/2021,70-74,זכר,7673,289,7,101,225,50291,0
01/08/2021,07/08/2021,70-74,נקבה,10242,367,7,133,173,48474,0
01/08/2021,07/08/2021,75-79,זכר,4227,165,7,73,138,32901,0
01/08/2021,07/08/2021,75-79,נקבה,5917,205,7,80,123,31932,0
01/08/2021,07/08/2021,75-79,לא ידוע,98,7,0,7,,32,0
01/08/2021,07/08/2021,80+,זכר,7591,262,15,92,162,37391,0
01/08/2021,07/08/2021,80+,נקבה,16123,384,26,252,236,43965,0
01/08/2021,07/08/2021,80+,לא ידוע,98,7,0,7,,41,0
08/08/2021,14/08/2021,0-19,זכר,148482,7041,0,11685,4850,,0
08/08/2021,14/08/2021,0-19,לא ידוע,2292,89,0,431,135,,0
08/08/2021,14/08/2021,0-19,נקבה,139107,6982,0,11076,4466,,0
08/08/2021,14/08/2021,20-24,זכר,27421,1111,0,860,621,,0
08/08/2021,14/08/2021,20-24,לא ידוע,569,17,0,7,7,,0
08/08/2021,14/08/2021,20-24,נקבה,34487,1414,0,842,473,,0
08/08/2021,14/08/2021,25-29,זכר,25360,1274,0,750,523,,0
08/08/2021,14/08/2021,25-29,נקבה,32354,1414,0,721,415,,0
08/08/2021,14/08/2021,25-29,לא ידוע,432,7,0,7,7,,0
08/08/2021,14/08/2021,30-34,זכר,25844,1189,0,622,468,100,0
08/08/2021,14/08/2021,30-34,נקבה,32961,1527,0,739,432,81,0
08/08/2021,14/08/2021,30-34,לא ידוע,482,7,0,7,7,7,0
08/08/2021,14/08/2021,35-39,זכר,26658,1182,0,578,322,147,0
08/08/2021,14/08/2021,35-39,לא ידוע,438,7,0,7,7,7,0
08/08/2021,14/08/2021,35-39,נקבה,33387,1498,0,663,353,119,0
08/08/2021,14/08/2021,40-44,לא ידוע,444,7,0,29,7,18,0
08/08/2021,14/08/2021,40-44,נקבה,32521,1442,0,561,289,483,0
08/08/2021,14/08/2021,40-44,זכר,24768,1178,0,476,261,366,0
08/08/2021,14/08/2021,45-49,לא ידוע,394,7,0,22,7,21,0
08/08/2021,14/08/2021,45-49,נקבה,29857,1199,0,477,271,864,0
08/08/2021,14/08/2021,45-49,זכר,22360,968,0,383,246,556,0
08/08/2021,14/08/2021,50-54,זכר,17683,824,7,301,285,11026,0
08/08/2021,14/08/2021,50-54,נקבה,24976,1008,7,404,265,10167,0
08/08/2021,14/08/2021,50-54,לא ידוע,352,7,0,30,7,35,0
08/08/2021,14/08/2021,55-59,זכר,14409,720,0,282,255,13189,0
08/08/2021,14/08/2021,55-59,לא ידוע,272,7,0,15,7,44,0
08/08/2021,14/08/2021,55-59,נקבה,20958,874,0,300,246,12132,0
08/08/2021,14/08/2021,60-64,לא ידוע,245,7,0,19,7,65,0
08/08/2021,14/08/2021,60-64,זכר,11963,591,7,282,435,39475,0
08/08/2021,14/08/2021,60-64,נקבה,18121,743,7,329,352,41243,0
08/08/2021,14/08/2021,65-69,נקבה,14127,633,7,267,336,46880,0
08/08/2021,14/08/2021,65-69,זכר,10487,566,7,203,415,43965,0
08/08/2021,14/08/2021,65-69,לא ידוע,209,7,0,7,7,37,0
08/08/2021,14/08/2021,70-74,לא ידוע,195,7,0,7,7,39,0
08/08/2021,14/08/2021,70-74,זכר,8490,469,7,174,340,40935,0
08/08/2021,14/08/2021,70-74,נקבה,11351,513,7,227,293,45993,0
08/08/2021,14/08/2021,75-79,זכר,4646,284,7,113,176,25169,0
08/08/2021,14/08/2021,75-79,נקבה,6552,273,7,155,166,30036,0
08/08/2021,14/08/2021,75-79,לא ידוע,117,7,0,7,,7,0
08/08/2021,14/08/2021,80+,זכר,8299,392,42,167,219,32524,0
08/08/2021,14/08/2021,80+,נקבה,18180,466,32,303,304,44250,0
08/08/2021,14/08/2021,80+,לא ידוע,90,7,0,7,,20,0
15/08/2021,21/08/2021,0-19,זכר,193432,11126,0,15741,7729,,0
15/08/2021,21/08/2021,0-19,לא ידוע,2283,96,0,592,408,,0
15/08/2021,21/08/2021,0-19,נקבה,177846,9408,0,15372,6898,,0
15/08/2021,21/08/2021,20-24,זכר,27968,1755,0,1180,905,,0
15/08/2021,21/08/2021,20-24,לא ידוע,478,26,0,16,7,,0
15/08/2021,21/08/2021,20-24,נקבה,35196,2122,0,1174,650,,0
15/08/2021,21/08/2021,25-29,זכר,25905,1725,0,1025,728,,0
15/08/2021,21/08/2021,25-29,נקבה,32782,1968,7,1011,600,,0
15/08/2021,21/08/2021,25-29,לא ידוע,486,7,0,17,15,,0
15/08/2021,21/08/2021,30-34,זכר,26304,1642,0,943,590,2335,0
15/08/2021,21/08/2021,30-34,נקבה,33719,2072,0,1082,616,2879,0
15/08/2021,21/08/2021,30-34,לא ידוע,492,21,0,36,7,101,0
15/08/2021,21/08/2021,35-39,זכר,27224,1715,7,835,551,3066,0
15/08/2021,21/08/2021,35-39,לא ידוע,448,22,0,30,15,100,0
15/08/2021,21/08/2021,35-39,נקבה,34738,2134,0,983,555,4397,0
15/08/2021,21/08/2021,40-44,לא ידוע,412,20,0,54,7,160,0
15/08/2021,21/08/2021,40-44,נקבה,33500,1891,0,869,482,15659,0
15/08/2021,21/08/2021,40-44,זכר,25094,1494,0,746,521,16195,0
15/08/2021,21/08/2021,45-49,לא ידוע,401,7,0,60,7,152,0
15/08/2021,21/08/2021,45-49,נקבה,31258,1580,0,756,523,21779,0
